age,gender,category,amount,transaction_hour,days_since_last_txn,is_foreign_country,fraud
50,M,grocery,111.14,12,2,0,0
61,F,online,87.42,7,3,0,0
62,M,fuel,55.02,10,5,0,0
61,M,travel,92.8,10,0,0,0
57,M,electronics,89.65,18,26,0,0
35,F,grocery,79.93,7,7,0,0
70,F,fuel,99.09,9,28,0,0
58,M,entertainment,54.2,16,6,0,0
22,F,travel,12.97,8,3,0,0
58,M,grocery,68.2,7,8,0,0
56,M,travel,80.92,15,14,0,0
70,F,grocery,47.25,11,1,0,0
32,M,food,14.17,6,21,0,0
22,M,grocery,207.04,12,0,0,0
72,M,atm,35.09,9,3,0,0
71,F,health,26.21,9,23,0,0
19,M,food,151.5,19,10,0,0
59,F,fuel,18.59,6,7,0,0
47,F,electronics,49.91,9,5,0,0
61,F,food,26.25,2,17,0,0
54,F,grocery,96.87,9,2,0,0
24,F,food,80.55,16,2,0,0
22,M,entertainment,67.97,21,3,0,0
26,F,food,56.35,10,4,0,0
32,F,atm,27.27,17,8,0,0
50,M,atm,31.99,15,5,0,0
75,M,food,171.52,7,4,0,0
48,M,grocery,17.13,7,0,0,0
64,M,atm,774.3,16,6,0,0
26,M,entertainment,28.01,11,8,0,0
71,M,electronics,96.18,11,2,0,0
33,M,electronics,57.13,21,0,0,0
30,M,food,86.83,8,3,0,0
71,M,fuel,752.75,10,15,0,0
71,F,health,23.88,9,2,0,0
73,F,grocery,38.72,7,6,0,0
31,M,health,198.93,17,9,0,0
32,F,food,15.59,6,7,0,0
51,F,travel,22.17,0,13,0,0
77,F,clothing,18.55,18,2,0,0
57,F,food,38.34,8,0,0,0
65,M,clothing,135.85,16,2,0,0
70,M,online,200.0,17,2,0,1
76,F,electronics,46.71,14,30,0,0
54,F,travel,33.25,20,1,0,0
38,M,electronics,73.85,18,12,0,0
21,M,electronics,27.8,12,3,0,0
33,F,entertainment,74.42,12,6,0,0
71,F,online,95.26,14,18,0,0
33,F,clothing,22.91,10,2,0,0
57,F,grocery,69.79,14,1,0,0
42,F,clothing,13.98,6,1,1,0
76,F,food,165.48,18,0,0,0
67,M,fuel,163.1,7,16,0,0
19,M,grocery,81.23,2,18,0,0
29,M,clothing,73.38,9,20,0,0
66,M,online,151.34,14,1,0,0
65,M,entertainment,33.18,2,6,0,0
21,M,electronics,286.69,14,7,0,0
49,M,food,63.34,16,2,0,0
19,F,grocery,152.22,12,3,1,0
70,F,grocery,43.29,8,0,0,0
29,F,online,418.73,16,4,0,0
69,M,atm,22.27,4,1,0,0
34,F,entertainment,36.06,12,0,0,0
38,M,fuel,63.95,10,9,0,0
27,M,electronics,19.92,15,0,0,0
63,F,online,16.34,6,3,0,0
45,F,online,43.18,12,12,0,0
42,F,travel,98.25,19,2,0,0
32,M,grocery,29.09,8,0,0,0
73,M,clothing,133.82,13,9,0,0
47,M,grocery,22.25,15,5,0,0
51,M,food,118.35,14,5,0,0
25,F,online,34.42,16,7,0,0
44,F,fuel,5.28,13,1,0,0
27,M,food,12.9,19,13,0,0
23,F,online,57.47,17,8,0,0
74,M,health,41.28,17,0,0,0
36,M,grocery,10.41,23,7,0,0
19,F,food,272.83,6,0,0,0
59,F,online,64.63,16,12,0,0
52,M,online,21.64,19,3,0,0
65,M,fuel,64.05,19,5,0,0
49,M,online,19.76,18,6,0,0
31,F,electronics,15.58,22,0,0,0
52,M,grocery,34.45,10,8,0,0
58,M,clothing,11.27,17,0,0,0
70,F,food,17.54,6,5,0,0
34,M,grocery,18.38,20,4,1,0
45,F,clothing,16.3,11,4,0,0
60,M,grocery,67.06,5,4,0,0
59,F,entertainment,41.03,9,2,0,0
44,M,grocery,8.44,12,9,0,0
20,F,food,16.43,2,20,0,0
30,M,fuel,69.91,12,1,0,0
62,M,electronics,25.29,10,3,1,0
77,F,grocery,51.51,10,5,0,0
62,F,online,70.33,13,15,0,0
37,F,food,21.41,12,6,0,0
38,F,food,14.54,0,0,0,0
73,F,grocery,17.64,11,4,1,0
21,F,online,20.97,9,11,0,0
31,M,grocery,51.66,14,2,0,0
34,F,food,36.11,22,2,0,0
54,M,online,106.96,15,3,0,0
39,M,atm,17.0,16,1,0,0
37,M,entertainment,45.86,6,9,0,0
43,M,travel,34.0,10,16,0,0
46,F,health,110.79,9,5,0,0
22,M,food,16.69,0,0,0,0
46,F,fuel,64.56,7,11,0,0
28,F,clothing,60.81,20,3,0,0
57,F,electronics,6.68,7,19,0,0
39,F,food,23.3,17,7,0,0
35,F,food,129.56,3,14,0,0
23,F,grocery,12.62,17,5,0,0
74,M,electronics,24.65,16,6,0,0
70,F,entertainment,14.51,10,2,0,0
73,M,electronics,31.9,11,23,0,0
78,M,grocery,175.16,18,2,0,0
62,M,clothing,29.44,12,2,0,0
35,M,health,122.65,18,4,0,0
52,M,health,14.91,8,4,0,0
73,M,clothing,44.45,6,3,0,0
50,F,electronics,140.3,11,4,0,0
55,F,atm,372.99,13,1,0,0
40,F,food,46.33,19,11,0,0
46,F,atm,42.74,14,31,0,0
30,F,health,215.81,18,9,0,0
55,M,grocery,34.13,17,7,0,0
63,F,fuel,63.88,6,11,0,0
60,M,food,16.83,12,7,0,0
76,M,entertainment,49.39,9,11,0,0
33,F,online,10.96,18,8,0,0
49,F,entertainment,243.04,7,2,0,0
20,F,food,38.02,11,6,0,0
71,M,electronics,33.55,13,7,0,0
60,M,grocery,13.77,6,7,0,0
34,M,online,906.15,7,9,0,0
26,F,electronics,50.59,5,0,0,0
32,F,electronics,95.75,22,0,0,0
18,F,health,18.58,10,19,0,0
29,F,grocery,89.02,13,3,0,0
44,M,travel,90.29,10,5,0,0
20,M,entertainment,24.87,18,0,0,0
47,M,clothing,37.7,13,12,0,0
19,F,food,25.14,16,2,0,0
72,F,food,0.79,5,1,0,1
34,M,clothing,11.7,9,3,0,0
49,F,fuel,56.95,16,2,0,0
47,F,online,47.04,13,5,0,0
39,F,atm,12.6,5,4,0,0
78,M,grocery,44.63,8,2,0,0
39,F,online,17.5,13,15,0,0
69,F,electronics,229.63,13,2,0,0
32,F,fuel,56.43,13,0,0,0
76,F,food,22.47,11,4,0,0
40,M,food,47.89,13,16,1,0
41,F,grocery,43.54,7,6,0,0
37,M,fuel,42.89,19,4,0,0
53,M,fuel,247.65,11,6,0,0
77,M,health,15.77,14,4,0,0
56,M,grocery,35.38,19,1,0,0
25,M,online,52.97,17,0,0,0
47,F,food,4.89,13,8,0,0
28,F,grocery,27.47,18,4,0,0
30,F,online,79.64,2,8,0,0
38,F,fuel,16.71,19,4,0,0
45,F,online,22.29,9,2,0,0
53,F,clothing,19.31,20,4,1,0
18,F,health,123.85,8,13,0,0
56,M,clothing,145.3,13,18,1,0
18,M,food,52.08,9,1,0,0
65,M,grocery,69.05,7,3,0,0
62,M,grocery,25.73,18,4,0,0
41,F,atm,14.07,8,8,0,0
67,F,atm,5.34,15,1,0,0
38,F,food,15.64,12,4,0,0
53,M,electronics,8.93,16,1,0,0
73,M,online,9.27,16,12,0,0
67,F,grocery,24.23,20,5,0,0
75,M,food,36.75,16,7,0,0
64,F,atm,3.28,11,7,1,0
25,F,grocery,87.84,21,3,0,0
27,F,grocery,21.22,20,6,0,0
35,F,electronics,23.4,20,31,0,0
64,M,grocery,54.35,21,10,0,0
25,M,grocery,32.12,21,2,0,0
28,F,clothing,22.19,7,1,0,0
25,M,grocery,27.75,12,1,1,0
19,F,fuel,173.5,13,5,0,0
77,F,grocery,20.3,16,1,0,0
48,M,atm,386.57,10,0,0,0
76,F,electronics,64.7,14,0,0,0
74,M,grocery,74.97,12,4,0,0
29,F,clothing,25.56,6,2,0,0
67,F,fuel,7.42,16,3,0,0
46,M,grocery,196.29,3,1,0,0
22,M,health,71.49,19,3,0,0
53,M,clothing,44.45,21,4,0,0
23,M,grocery,29.97,23,1,0,0
65,M,food,92.35,8,4,0,0
48,M,fuel,7.21,19,18,0,0
79,F,clothing,95.7,22,2,0,0
31,M,entertainment,20.27,19,4,0,0
26,M,entertainment,12.0,10,0,0,0
71,M,grocery,36.75,5,1,0,0
25,M,health,18.32,10,6,0,0
19,M,grocery,16.89,17,19,0,0
19,F,atm,110.99,11,1,0,0
59,F,grocery,76.82,18,2,0,0
29,F,travel,28.88,18,5,0,0
70,F,grocery,26.5,16,8,0,0
28,F,grocery,38.06,12,8,0,0
35,M,entertainment,40.02,7,1,0,0
18,M,clothing,39.24,10,3,0,0
54,F,food,16.97,17,8,0,0
41,F,clothing,26.66,18,11,0,0
27,M,grocery,66.17,7,23,0,0
63,M,clothing,27.69,12,6,0,0
39,M,travel,1.62,19,15,0,0
36,F,clothing,293.31,12,1,0,0
30,M,clothing,243.65,6,4,0,0
53,M,atm,11.62,13,15,0,0
47,M,food,50.12,21,4,0,0
64,M,entertainment,24.45,11,2,0,0
22,F,online,592.53,4,0,0,1
30,F,atm,3.16,4,1,1,1
71,M,fuel,32.28,8,9,1,0
24,F,grocery,11.4,21,1,0,0
32,F,online,34.57,12,10,0,0
51,F,electronics,8.91,14,0,0,0
56,M,online,57.23,5,0,0,0
18,M,online,22.79,21,9,0,0
44,F,entertainment,57.21,15,6,0,0
54,M,online,31.68,12,9,0,0
63,M,atm,140.62,10,23,0,0
54,M,fuel,29.53,13,19,0,0
70,F,online,16.04,16,12,0,0
21,F,online,70.85,7,20,0,0
65,F,entertainment,8.89,0,2,0,0
66,M,fuel,11.42,9,7,0,0
21,F,grocery,106.14,9,2,1,0
65,M,online,11.99,13,2,0,0
34,M,online,35.22,12,6,0,0
77,F,grocery,95.61,22,9,0,0
35,F,food,79.75,9,23,0,0
63,M,food,79.49,14,12,1,0
22,M,health,22.15,20,5,0,0
41,F,entertainment,66.92,19,4,0,0
43,M,fuel,104.62,10,11,0,0
68,M,travel,52.7,10,0,0,0
58,F,grocery,119.52,6,3,0,0
63,F,health,26.77,15,0,0,0
57,F,atm,44.42,5,2,0,0
47,M,fuel,32.05,3,3,0,0
31,M,entertainment,19.91,14,6,0,0
41,M,online,61.62,0,3,0,0
46,F,entertainment,57.98,14,5,0,0
43,F,food,19.97,16,0,0,0
71,M,online,291.16,15,3,0,0
48,M,travel,121.1,9,1,0,0
52,M,online,62.0,11,18,0,0
25,M,grocery,20.47,20,0,0,0
68,M,clothing,44.63,23,4,0,0
53,M,entertainment,145.12,11,0,0,0
67,M,food,71.38,9,1,0,0
66,F,grocery,128.28,14,23,0,0
56,F,travel,74.51,11,13,0,0
30,F,travel,3.7,7,12,0,0
47,M,food,18.09,18,3,0,0
50,M,clothing,8.74,13,5,0,0
76,F,fuel,22.17,9,16,0,0
35,M,online,9.62,15,3,0,0
39,F,grocery,166.03,17,0,0,0
38,F,fuel,20.89,13,9,0,0
77,M,clothing,21.85,21,1,0,0
34,F,online,75.25,17,3,0,0
33,M,food,13.15,18,0,0,0
22,F,grocery,20.94,11,1,1,0
46,M,food,32.36,0,5,0,0
35,F,atm,402.68,7,0,0,0
32,F,clothing,35.68,17,0,0,0
42,F,online,94.81,9,4,0,0
55,M,grocery,115.09,13,16,0,0
28,M,atm,32.96,14,2,0,0
54,F,health,14.85,13,0,0,0
72,M,food,78.68,0,1,0,0
53,M,health,39.92,17,11,0,0
70,M,electronics,11.61,18,10,0,0
58,M,entertainment,55.73,7,6,0,0
19,M,travel,53.16,9,24,0,0
76,F,grocery,33.55,6,2,0,0
78,M,entertainment,52.34,3,1,0,0
32,M,health,262.58,18,3,0,0
62,M,travel,77.3,14,5,0,0
25,F,entertainment,12.69,15,3,0,0
47,F,health,36.05,7,21,0,0
58,F,electronics,15.44,10,1,0,0
53,F,food,166.95,1,2,0,0
18,M,atm,530.74,10,14,0,0
45,M,fuel,132.65,3,1,0,0
32,F,online,9.31,17,2,0,0
49,M,clothing,14.74,2,3,0,0
30,M,grocery,33.45,21,0,0,0
23,F,clothing,29.18,19,9,0,0
26,M,grocery,47.75,15,1,0,0
57,F,online,362.86,10,5,0,0
62,M,clothing,16.21,12,4,0,0
33,M,electronics,15.37,14,18,0,0
76,M,travel,54.7,21,0,0,0
77,M,grocery,133.05,13,2,0,0
36,M,electronics,290.09,13,0,0,0
60,F,food,27.3,23,0,0,0
72,F,food,127.05,9,7,0,0
57,M,clothing,36.29,10,1,0,0
36,M,fuel,6.64,14,2,0,0
18,F,entertainment,80.09,14,6,0,0
54,M,entertainment,75.24,8,6,0,0
72,M,online,44.22,13,4,0,0
20,M,online,19.86,11,1,0,0
48,F,entertainment,39.08,16,3,0,0
48,F,electronics,15.79,17,3,0,0
61,F,online,27.33,12,0,0,0
49,M,grocery,96.41,9,5,0,0
23,F,health,18.18,15,2,0,0
37,F,entertainment,146.34,8,4,0,0
18,F,health,49.87,17,3,0,0
74,M,food,31.85,8,4,0,0
36,M,clothing,27.75,1,0,0,0
66,M,electronics,70.34,21,0,0,0
71,M,grocery,20.12,14,2,0,0
21,F,food,64.87,9,4,0,0
74,M,clothing,71.13,16,14,0,0
30,M,travel,760.2,6,2,0,0
67,F,clothing,67.31,10,10,0,0
37,F,travel,185.01,9,3,0,0
44,M,fuel,119.14,8,26,0,0
59,F,fuel,5.65,10,8,0,0
78,F,online,14.81,8,23,0,0
61,M,clothing,6.03,20,0,0,0
60,M,fuel,14.47,13,2,0,0
79,M,grocery,52.63,13,9,0,0
78,F,fuel,24.08,22,2,0,0
46,F,online,27.25,9,2,0,0
47,M,travel,15.56,19,0,0,0
79,F,atm,36.01,15,1,0,0
37,F,entertainment,213.59,15,18,0,0
42,F,electronics,176.02,15,7,0,0
54,F,online,67.09,10,1,0,0
76,M,food,34.84,14,1,0,0
52,F,clothing,15.69,10,2,0,0
22,F,clothing,17.54,12,2,0,0
26,F,electronics,267.68,19,0,0,0
57,F,health,199.12,14,0,0,0
26,M,entertainment,55.45,11,13,0,0
62,F,clothing,15.56,15,13,0,0
57,F,online,46.81,11,6,0,0
71,F,grocery,83.94,16,5,0,0
36,M,grocery,16.62,8,12,0,0
26,M,grocery,6.21,13,2,0,0
45,M,grocery,46.61,15,11,0,0
24,M,grocery,28.08,8,2,0,0
55,M,grocery,21.44,6,5,0,0
74,F,grocery,83.13,14,0,0,0
62,F,food,15.14,0,1,0,0
50,M,clothing,48.97,10,7,0,0
58,M,food,28.39,18,3,0,0
44,M,food,47.39,9,16,0,0
36,M,entertainment,34.32,9,3,0,0
69,M,online,31.09,20,2,0,0
56,F,atm,35.88,7,38,0,0
23,M,entertainment,19.92,8,0,0,0
51,F,travel,14.51,18,14,1,0
26,F,health,106.33,10,3,0,0
20,M,food,27.56,10,2,0,0
27,M,atm,93.91,10,3,0,0
29,M,entertainment,35.41,7,0,0,0
46,F,grocery,38.01,17,5,0,0
18,F,fuel,11.39,13,1,0,0
23,M,fuel,54.55,0,3,0,0
38,F,food,57.51,11,1,0,0
79,F,grocery,83.15,18,7,0,0
39,F,food,130.7,16,2,0,0
27,F,food,63.96,22,1,0,0
49,F,clothing,5.37,11,2,0,0
78,F,electronics,15.94,17,8,0,0
58,F,clothing,53.84,16,7,0,0
76,F,atm,8.37,14,9,0,0
62,M,electronics,29.63,13,12,0,0
24,F,atm,55.94,6,0,0,0
73,F,clothing,91.4,6,0,0,0
44,M,atm,17.29,2,5,0,0
20,F,electronics,41.48,15,11,0,0
45,M,clothing,21.37,18,3,0,0
70,F,food,85.91,11,7,0,0
28,F,online,99.51,7,12,0,0
38,F,grocery,37.22,9,14,0,0
78,F,grocery,32.77,22,5,0,0
39,M,online,151.41,9,17,0,0
66,M,grocery,17.15,17,0,0,0
39,M,fuel,107.34,8,4,0,0
42,F,health,113.87,22,3,0,0
37,M,clothing,10.69,17,16,0,0
26,M,travel,98.24,13,15,0,0
33,M,health,134.81,9,4,1,0
73,M,fuel,26.44,9,1,0,0
26,M,grocery,30.08,5,2,0,0
73,F,grocery,64.21,19,9,0,0
46,F,food,20.86,9,5,0,0
37,F,entertainment,139.64,1,1,0,0
67,F,food,14.67,8,2,0,0
62,F,travel,137.12,10,5,0,0
68,M,electronics,57.04,21,4,0,0
59,F,online,36.83,20,4,0,0
73,F,health,12.39,12,2,0,0
62,F,electronics,28.73,0,19,0,0
37,M,clothing,273.57,16,4,0,0
51,F,fuel,38.72,18,1,0,0
36,M,fuel,71.13,19,5,0,0
19,M,fuel,51.44,12,1,0,0
55,F,grocery,25.67,15,6,0,0
33,M,fuel,17.08,11,4,0,0
51,F,fuel,29.01,7,6,0,0
43,M,clothing,184.28,6,12,0,0
79,F,health,49.2,6,1,0,0
30,F,electronics,9.65,10,1,0,0
76,M,fuel,7.15,16,5,0,0
28,F,electronics,57.76,8,19,0,0
47,F,fuel,15.86,8,1,0,0
55,M,grocery,304.08,12,1,0,0
57,F,fuel,148.59,18,6,0,0
55,F,clothing,54.88,12,0,0,0
60,F,food,20.62,18,6,0,0
28,F,health,83.82,19,20,0,0
21,F,clothing,11.94,7,5,0,0
23,M,grocery,341.27,15,11,0,0
30,M,clothing,42.54,21,5,0,0
63,F,atm,75.97,13,2,1,0
23,M,online,169.24,15,2,0,0
55,F,electronics,46.3,13,5,0,0
68,F,clothing,11.56,13,12,0,0
40,F,fuel,75.68,13,1,0,0
52,M,clothing,6.8,14,9,0,0
26,M,grocery,377.53,13,6,1,0
55,M,health,42.92,16,0,0,0
21,M,food,43.32,7,2,0,0
46,F,fuel,267.7,10,8,0,0
34,M,health,155.27,11,25,0,0
46,M,food,92.89,16,1,0,0
58,F,online,292.79,1,5,0,0
55,F,food,63.57,12,7,0,0
66,F,grocery,120.98,10,3,0,0
33,M,electronics,145.42,20,3,0,0
59,M,fuel,137.36,10,5,0,0
56,M,grocery,52.05,13,7,0,0
41,F,clothing,56.0,11,2,0,0
62,F,atm,1078.62,16,0,0,0
38,M,food,30.12,9,7,0,0
33,F,electronics,44.18,22,11,0,0
41,F,entertainment,53.85,11,1,0,0
22,F,clothing,55.94,11,0,0,0
22,M,clothing,23.23,11,0,0,0
53,F,entertainment,55.3,9,3,0,0
27,F,food,61.51,16,0,0,0
26,M,electronics,21.07,12,5,0,0
72,F,fuel,12.41,22,10,0,0
68,M,online,22.41,9,0,0,0
50,M,electronics,64.66,16,7,0,0
56,F,travel,135.75,5,3,0,0
79,M,health,114.22,13,1,0,0
20,M,entertainment,37.06,11,0,0,0
67,F,fuel,38.52,9,4,0,0
77,M,health,39.5,20,1,0,0
31,M,travel,103.34,11,10,0,0
73,M,electronics,73.68,18,5,0,0
78,M,travel,13.51,8,5,0,0
42,M,online,78.46,6,22,0,0
20,M,online,15.99,9,9,0,0
62,M,fuel,59.92,22,1,0,0
50,F,online,29.97,1,20,0,0
39,M,health,32.39,17,0,0,0
78,F,health,42.51,13,8,0,0
53,F,entertainment,47.69,14,2,0,0
46,F,entertainment,26.58,20,0,0,0
19,F,grocery,80.48,18,30,0,0
72,M,food,37.61,14,0,0,0
26,M,grocery,86.0,18,0,0,0
59,F,food,164.79,8,9,0,0
46,M,travel,185.01,12,8,0,0
39,M,fuel,21.24,9,13,0,0
60,M,grocery,63.26,12,9,0,0
33,M,grocery,20.07,9,27,0,0
23,M,health,82.37,14,1,0,0
63,M,food,335.36,12,2,0,0
18,F,atm,102.12,21,24,0,0
32,M,online,51.68,3,11,0,0
24,M,online,3.58,9,0,0,0
56,F,fuel,159.99,14,0,0,0
65,F,food,178.54,14,11,0,0
49,M,food,60.48,21,0,0,0
65,M,grocery,47.6,18,1,0,0
55,F,entertainment,19.22,10,0,0,0
63,M,health,82.61,5,18,0,0
71,M,health,38.35,4,0,0,0
53,M,atm,13.19,20,24,0,0
40,F,food,197.8,13,3,0,0
46,F,grocery,30.44,17,4,0,0
36,M,entertainment,27.94,9,30,0,0
30,M,travel,46.65,8,33,0,0
28,F,atm,20.9,16,0,0,0
65,F,grocery,3.99,13,1,0,0
26,M,fuel,41.92,20,2,0,0
26,F,fuel,38.54,21,4,0,0
27,F,electronics,92.76,18,22,0,0
49,M,clothing,262.24,11,1,0,0
33,M,travel,32.11,5,3,0,0
57,M,clothing,13.66,7,3,0,0
38,F,grocery,12.16,12,0,0,0
25,F,grocery,34.8,7,2,0,0
25,M,food,11.57,7,9,0,0
58,F,online,45.27,7,3,0,0
47,M,food,8.62,12,1,0,0
56,M,clothing,68.68,8,12,0,0
25,M,food,16.23,14,3,0,0
33,M,health,33.92,8,2,0,0
68,F,grocery,23.07,11,0,0,0
18,F,health,39.6,11,4,0,0
60,F,online,129.46,12,8,0,0
37,M,fuel,111.64,13,2,0,0
71,M,entertainment,8.99,5,8,0,0
44,F,online,77.15,17,5,0,0
49,M,food,46.49,10,7,0,0
40,F,online,91.84,15,12,0,0
41,M,atm,8.37,16,4,0,0
50,F,electronics,418.35,8,0,0,0
51,F,health,73.38,15,0,0,0
51,F,grocery,12.86,18,0,0,0
59,F,fuel,220.55,13,16,0,0
61,M,travel,18.7,6,2,0,0
42,M,online,146.93,16,3,0,0
31,M,electronics,74.77,17,7,0,0
23,F,health,59.02,5,9,0,0
39,F,fuel,9.2,10,5,0,0
49,M,grocery,506.29,10,0,0,0
75,M,electronics,3.17,9,0,1,1
28,M,health,27.29,9,2,0,0
51,F,fuel,68.76,21,18,0,0
37,M,clothing,15.78,16,6,0,0
77,M,fuel,8.64,7,8,0,0
47,F,food,145.24,20,8,0,0
79,M,clothing,94.36,14,5,0,0
30,M,fuel,41.58,5,5,0,0
19,M,health,20.66,18,7,0,0
44,F,entertainment,0.92,5,3,1,1
57,F,travel,52.4,6,3,1,0
31,F,food,14.95,12,2,0,0
32,M,fuel,52.03,14,3,0,0
59,M,entertainment,122.02,20,1,0,0
36,F,fuel,87.81,0,6,0,0
47,F,atm,72.95,10,7,0,0
45,F,grocery,25.15,9,2,0,0
72,M,health,33.57,16,6,0,0
22,M,travel,37.68,19,1,0,0
79,M,grocery,50.75,1,19,1,0
21,F,travel,63.02,8,3,0,0
22,F,fuel,50.68,10,5,0,0
33,M,grocery,11.74,10,1,0,0
31,F,travel,123.15,19,4,0,0
19,M,atm,53.7,9,3,0,0
67,M,fuel,100.71,20,2,0,0
22,M,online,34.35,17,0,0,0
70,F,travel,132.9,21,9,0,0
67,F,grocery,53.56,10,0,0,0
69,F,food,27.05,15,1,0,0
49,M,online,10.25,11,0,0,0
18,M,grocery,28.62,8,10,1,0
20,M,food,254.33,7,3,0,0
59,F,food,27.32,22,44,0,0
76,F,grocery,55.55,16,7,0,0
46,F,food,14.84,20,15,0,0
25,F,fuel,110.93,8,14,0,0
36,M,fuel,20.18,14,5,0,0
73,F,electronics,24.45,16,27,0,0
70,M,online,364.54,12,7,0,0
49,M,health,43.54,6,11,0,0
55,M,fuel,56.07,7,1,0,0
52,M,health,236.21,12,2,0,0
53,M,grocery,23.61,15,33,0,0
70,F,grocery,29.17,13,3,0,0
28,F,clothing,27.02,11,0,0,0
43,F,fuel,2.38,14,6,0,0
42,M,food,334.81,7,0,0,0
63,F,health,31.44,13,2,0,0
19,M,food,35.45,18,4,1,0
52,F,grocery,27.2,17,2,0,0
22,M,entertainment,152.15,10,7,0,0
65,M,fuel,29.88,20,9,0,0
55,F,fuel,1026.87,20,1,0,1
66,F,entertainment,40.1,8,0,0,0
23,F,clothing,252.56,17,5,0,0
68,F,grocery,87.17,12,2,1,0
46,M,clothing,8.04,6,0,0,0
36,M,health,11.56,8,14,0,0
49,M,grocery,25.43,19,2,0,0
66,M,clothing,43.07,21,1,0,0
21,F,health,54.81,19,7,0,0
40,F,grocery,4.09,12,1,0,0
70,F,food,66.89,15,4,0,0
56,M,health,15.24,14,0,0,0
41,M,electronics,41.1,17,4,0,0
26,F,grocery,52.34,8,4,0,0
18,M,clothing,47.79,13,8,0,0
32,F,entertainment,9.62,17,6,0,0
68,F,travel,135.18,15,11,0,0
20,M,entertainment,47.75,9,1,0,0
57,M,clothing,44.15,17,5,0,0
78,F,travel,25.8,12,2,0,0
65,M,food,16.89,9,1,0,0
27,M,fuel,200.0,3,1,0,1
69,M,atm,13.29,20,2,0,0
77,M,electronics,30.21,13,1,1,0
49,F,clothing,76.02,11,13,0,0
30,M,entertainment,15.1,21,1,0,0
38,M,clothing,105.47,7,2,0,0
64,F,travel,128.82,15,0,0,0
53,M,entertainment,20.75,8,5,0,0
65,F,electronics,19.81,9,12,0,0
70,F,clothing,24.72,8,7,0,0
41,F,food,515.91,13,15,0,0
24,M,grocery,66.83,17,3,0,0
78,M,electronics,51.21,14,2,0,0
24,F,grocery,78.85,19,6,0,0
29,F,grocery,592.04,21,4,0,0
30,F,food,97.46,7,41,0,0
39,M,online,350.84,19,0,0,0
76,M,grocery,14.19,17,0,0,0
34,M,clothing,72.15,11,4,0,0
59,M,fuel,112.82,8,24,0,0
37,F,grocery,104.25,16,8,0,0
73,F,health,14.35,16,2,0,0
58,M,grocery,7.52,20,14,0,0
26,M,entertainment,19.22,14,7,0,0
27,F,electronics,36.06,9,1,0,0
63,F,food,110.0,19,6,0,0
21,F,travel,54.45,20,1,0,0
35,F,online,36.27,17,5,0,0
25,F,clothing,226.68,8,7,0,0
77,M,grocery,32.57,14,5,0,0
35,M,atm,38.52,22,3,0,0
60,M,grocery,158.23,12,10,0,0
60,M,travel,57.33,18,16,0,0
68,F,fuel,84.18,9,20,1,0
75,F,food,61.29,9,14,0,0
21,F,electronics,32.02,13,4,0,0
65,M,entertainment,12.4,17,0,0,0
69,F,travel,65.52,23,15,0,0
60,F,online,7.85,0,4,0,0
41,F,atm,47.15,14,0,0,0
43,M,grocery,127.7,13,0,0,0
66,F,fuel,76.51,11,9,0,0
46,M,atm,11.2,15,10,0,0
76,F,entertainment,229.69,6,1,1,0
42,M,health,30.99,11,7,0,0
73,M,travel,370.24,9,0,0,1
54,F,clothing,24.13,4,0,0,0
51,F,health,165.13,7,36,0,0
70,F,food,31.35,9,13,0,0
25,M,online,45.41,17,0,0,0
69,M,food,65.85,16,21,0,0
30,M,food,55.13,6,4,0,0
66,F,clothing,103.23,11,10,0,0
62,M,grocery,74.67,11,8,0,0
39,F,online,130.59,16,10,0,0
27,F,clothing,60.79,12,13,0,0
71,M,food,10.95,12,3,0,0
48,M,electronics,22.29,3,0,0,0
41,M,food,20.77,20,19,1,0
62,M,electronics,20.49,3,18,0,0
49,F,clothing,54.79,18,1,0,0
65,M,grocery,38.47,16,40,0,0
77,F,health,21.27,19,7,0,0
50,M,fuel,200.0,15,0,0,1
21,M,entertainment,18.92,10,3,0,0
68,M,fuel,25.1,17,13,0,0
38,M,grocery,40.61,3,9,0,0
36,F,clothing,18.45,10,5,0,0
28,F,grocery,22.18,18,0,0,0
25,M,grocery,28.2,12,14,0,0
23,F,food,92.14,15,1,0,0
41,F,grocery,26.25,18,12,0,0
70,M,clothing,107.42,6,8,0,0
53,M,online,37.76,20,5,0,0
31,F,electronics,94.08,9,3,0,0
41,F,online,55.19,1,5,0,0
29,M,clothing,19.07,19,5,0,0
79,M,entertainment,142.21,14,3,0,0
19,M,grocery,4.13,7,16,1,0
37,F,grocery,10.87,14,6,0,0
45,F,grocery,25.34,15,3,0,0
71,F,clothing,94.78,11,3,0,0
66,F,health,13.2,4,24,0,0
37,F,food,43.31,20,2,0,0
32,M,entertainment,41.94,9,5,0,0
63,M,grocery,38.21,14,0,0,0
56,M,electronics,35.28,6,8,0,0
54,F,grocery,9.9,8,0,0,0
73,M,online,19.23,12,2,0,0
65,M,health,166.18,17,3,0,0
66,F,electronics,18.38,16,0,0,0
20,F,entertainment,7.96,11,1,0,0
49,F,travel,252.22,19,3,0,0
41,F,grocery,146.96,7,2,0,0
19,M,food,55.65,7,9,0,0
54,F,clothing,29.86,14,8,0,0
35,M,online,75.17,19,9,1,0
51,M,grocery,180.35,12,1,0,0
21,F,food,16.8,15,2,0,0
46,F,online,182.69,15,5,0,0
73,F,online,185.93,16,3,0,0
50,M,grocery,168.53,17,6,0,0
